dpid	is_food	hp_cal_dt	dpid	gender	age_range	occupation_dm	city_name	phone_model	brand	mobile_os	begin_hour	end_hour	cnt_search	ugc_reviewcnt	ugc_notecnt	ugc_checkincnt	ugc_freshcnt
3304816175090295961	0	2021-08-29	3304816175090295961	female	25~30	其他	北京	NULL	NULL	android	19:59	19:59	NULL	1	1	1	1
3304bcc892dc42858a919853ec658fb70000000000000576603	0	2021-08-29	3304bcc892dc42858a919853ec658fb70000000000000576603	male	25~30	白领	上海	NULL	NULL	ios	22:59	22:59	NULL	10	2	1	1
3304fd9c219c41d9bbcc12143034040ea161741746343001504	0	2021-08-29	3304fd9c219c41d9bbcc12143034040ea161741746343001504	female	25~30	其他	北京	NULL	NULL	android	19:59	19:59	1	1	1	1	1
3305004579825046625	0	2021-08-29	3305004579825046625	female	25~30	其他	杭州	NULL	NULL	ios	19:59	19:59	1	2	3	1	4
3305254250879282182	1	2021-08-29	3305254250879282182	female	25~30	白领	杭州	NULL	NULL	ios	19:59	19:59	1	9	3	1	3
330535f31d5f4d26aeda3138fb89f65ba160658418203033258	0	2021-08-29	330535f31d5f4d26aeda3138fb89f65ba160658418203033258	male	30~35	其他	天津	NULL	NULL	android	19:59	19:59	2	1	1	1	1
3305534238857860172	1	2021-08-29	3305534238857860172	male	40以上	白领	杭州	NULL	NULL	ios	22:59	22:59	NULL	1	1	1	1
3305927411679992125	0	2021-08-29	3305927411679992125	female	40以上	其他	北京	NULL	NULL	ios	14:59	14:59	NULL	3	4	1	1
3305d9b31d804841b13548070156d52ba160954479231268663	1	2021-08-29	3305d9b31d804841b13548070156d52ba160954479231268663	male	30~35	白领	深圳	NULL	NULL	android	19:59	19:59	3	13	3	1	1
3306948944227267766	0	2021-08-29	3306948944227267766	female	40以上	其他	杭州	NULL	NULL	ios	09:59	09:59	NULL	2	2	1	1
3306c6b3f44f456cabfb221fe9745c27a160084452328691871	0	2021-08-29	3306c6b3f44f456cabfb221fe9745c27a160084452328691871	male	35~40	其他	苏州	NULL	NULL	android	22:59	22:59	NULL	4	3	1	1
3307118317308681168	0	2021-08-29	3307118317308681168	female	25~30	其他	大连	NULL	NULL	ios	22:59	22:59	NULL	2	1	1	1
3307272708640953895	1	2021-08-29	3307272708640953895	female	35~40	白领	上海	NULL	NULL	ios	19:59	19:59	9	41	18	1	10
3307449596608464730	1	2021-08-29	3307449596608464730	female	NULL	其他	重庆	NULL	NULL	ios	09:59	09:59	3	6	6	1	3
3307525125555964766	0	2021-08-29	3307525125555964766	female	30~35	其他	西安	NULL	NULL	android	14:59	14:59	NULL	2	1	1	1
3307606666340206691	0	2021-08-29	3307606666340206691	male	35~40	白领	西安	NULL	NULL	android	22:59	22:59	NULL	10	5	1	1
33079892054b431d9d3fed3e0e33d4aba160566745700847980	0	2021-08-29	33079892054b431d9d3fed3e0e33d4aba160566745700847980	male	30~35	其他	上海	NULL	NULL	ios	12:59	12:59	2	7	6	1	1
3307c254b2c84df2a3ed923c2d83eb90a160839738584910782	0	2021-08-29	3307c254b2c84df2a3ed923c2d83eb90a160839738584910782	female	20~25	其他	武汉	NULL	NULL	ios	19:59	19:59	NULL	6	1	1	1
33081638c2f64b4ba6f578b12fe4646ca161515706447864298	0	2021-08-29	33081638c2f64b4ba6f578b12fe4646ca161515706447864298	female	25~30	白领	南京	NULL	NULL	ios	16:59	16:59	1	1	1	1	1
3308365ecc984a3999bf1e6503b631d9a154890085185287702	0	2021-08-29	3308365ecc984a3999bf1e6503b631d9a154890085185287702	female	40以上	其他	上海	NULL	NULL	android	14:59	14:59	NULL	1	1	1	1
330c65db7993434c9b6ebac2f4f4097aa155875073975304663	0	2021-08-29	330c65db7993434c9b6ebac2f4f4097aa155875073975304663	female	20~25	学生	上海	NULL	NULL	ios	16:59	16:59	NULL	17	6	1	2
330cd097b7024ddbb99ccc98fb2de720a159917674310830337	0	2021-08-29	330cd097b7024ddbb99ccc98fb2de720a159917674310830337	male	30~35	白领	临沂	NULL	NULL	ios	12:59	12:59	NULL	2	1	1	1
330de48752c246b2b738e1f565ce9898a155909217288094387	0	2021-08-29	330de48752c246b2b738e1f565ce9898a155909217288094387	male	30~35	其他	厦门	NULL	NULL	ios	19:59	19:59	NULL	8	2	1	2
330e2abda92f4f07a74c01bb5b143409a161920421986376129	0	2021-08-29	330e2abda92f4f07a74c01bb5b143409a161920421986376129	unknown	NULL	其他	西安	NULL	NULL	android	22:59	22:59	NULL	NULL	NULL	NULL	NULL
3310182bb48f4123bb9f86c303f46aaba157437223853019792	1	2021-08-29	3310182bb48f4123bb9f86c303f46aaba157437223853019792	female	30~35	白领	南京	NULL	NULL	ios	12:59	12:59	NULL	1	1	1	1
3310a32eff3c4701b3cf7270bf04c6b8a159174751253352436	0	2021-08-29	3310a32eff3c4701b3cf7270bf04c6b8a159174751253352436	female	30~35	白领	沈阳	NULL	NULL	ios	19:59	19:59	NULL	90	54	1	1
3311886ec1fe473384974e48a5d3f9caa160047351219359377	1	2021-08-29	3311886ec1fe473384974e48a5d3f9caa160047351219359377	male	25~30	白领	长沙	NULL	NULL	ios	22:59	22:59	5	3	2	1	4
331189d321a74187b671beeaebab6a91a159855451008711930	1	2021-08-29	331189d321a74187b671beeaebab6a91a159855451008711930	male	30~35	其他	广州	NULL	NULL	android	22:59	22:59	6	2	8	1	1
3311f51942924e9aa9b8791888e07ea5a159032130999915080	0	2021-08-29	3311f51942924e9aa9b8791888e07ea5a159032130999915080	male	35~40	其他	深圳	NULL	NULL	ios	16:59	16:59	2	1	1	1	1
331216c36b4e4beea115ca67d3d98efe0000000000001818446	0	2021-08-29	331216c36b4e4beea115ca67d3d98efe0000000000001818446	female	30~35	其他	东莞	NULL	NULL	android	12:59	12:59	NULL	NULL	NULL	NULL	NULL
3312197885370911736	0	2021-08-29	3312197885370911736	male	35~40	其他	苏州	NULL	NULL	ios	22:59	22:59	NULL	2	1	1	1
3312c102b5394070b0ca1109e6d8e515a154645755627187900	0	2021-08-29	3312c102b5394070b0ca1109e6d8e515a154645755627187900	female	25~30	其他	上海	NULL	NULL	android	19:59	19:59	1	5	7	1	4
3313298065033105466	0	2021-08-29	3313298065033105466	female	25~30	白领	杭州	NULL	NULL	ios	01:59	01:59	NULL	35	8	1	1
331373e7ca8e43e8babcdc14cfe6b30da152926174695398792	0	2021-08-29	331373e7ca8e43e8babcdc14cfe6b30da152926174695398792	male	NULL	其他	西安	NULL	NULL	android	01:59	01:59	NULL	11	4	1	1
3314320408643536102	1	2021-08-29	3314320408643536102	female	40以上	其他	上海	NULL	NULL	ios	12:59	12:59	1	12	6	1	2
3314918108893166680	0	2021-08-29	3314918108893166680	male	30~35	其他	汕头	NULL	NULL	ios	19:59	19:59	1	4	2	1	1
3314d8657e7d4d17ad7d5b83ea529fc1a155043920446572960	1	2021-08-29	3314d8657e7d4d17ad7d5b83ea529fc1a155043920446572960	female	20~25	其他	广州	NULL	NULL	android	01:59	01:59	NULL	3	3	1	1
331548619ced47d4a704d6da1673c714a154499389010655792	0	2021-08-29	331548619ced47d4a704d6da1673c714a154499389010655792	male	40以上	其他	上海	NULL	NULL	android	09:59	09:59	1	14	16	1	2
3316354cbde34d008abd52ebfb6c893da161679772700544149	0	2021-08-29	3316354cbde34d008abd52ebfb6c893da161679772700544149	male	30~35	其他	新乡	NULL	NULL	android	22:59	22:59	NULL	NULL	NULL	NULL	NULL
3316356737896589144	0	2021-08-29	3316356737896589144	female	30~35	其他	北京	NULL	NULL	ios	09:59	09:59	2	9	1	1	1
3317196670344490371	0	2021-08-29	3317196670344490371	female	20~25	学生	合肥	NULL	NULL	ios	22:59	22:59	NULL	1	1	1	1
3317225e0deb4243ba1c61256caf314ea157454866785552486	0	2021-08-29	3317225e0deb4243ba1c61256caf314ea157454866785552486	male	25~30	白领	深圳	NULL	NULL	android	19:59	19:59	5	140	82	1	2
3317751985782682353	1	2021-08-29	3317751985782682353	male	25~30	其他	武汉	NULL	NULL	ios	14:59	14:59	NULL	31	6	1	2
331776f6588b443eba3f550a2c455fd8a161870168086278208	1	2021-08-29	331776f6588b443eba3f550a2c455fd8a161870168086278208	female	35~40	其他	广州	NULL	NULL	android	19:59	19:59	6	6	3	1	1
33182c67200c42918357edca74cf9c29a160608948643843139	1	2021-08-29	33182c67200c42918357edca74cf9c29a160608948643843139	female	25~30	白领	深圳	NULL	NULL	ios	19:59	19:59	6	162	120	1	5
33183db47d344a0bb809a2c22a8760a9a162462317115072496	0	2021-08-29	33183db47d344a0bb809a2c22a8760a9a162462317115072496	male	30~35	白领	上海	NULL	NULL	android	12:59	12:59	2	2	1	1	1
3318622674360621725	1	2021-08-29	3318622674360621725	female	40以上	其他	北京	NULL	NULL	ios	19:59	19:59	NULL	3	1	1	1
331862470d6d4c7a8e0be12937cf0b500000000000000547040	0	2021-08-29	331862470d6d4c7a8e0be12937cf0b500000000000000547040	male	25~30	白领	青岛	NULL	NULL	ios	22:59	22:59	NULL	22	3	1	1
3319540737827759828	0	2021-08-29	3319540737827759828	female	25~30	其他	青岛	NULL	NULL	ios	22:59	22:59	NULL	27	12	1	1
3319893156202600305	0	2021-08-29	3319893156202600305	female	35~40	白领	杭州	NULL	NULL	ios	19:59	19:59	1	5	3	1	1
3319c0ac4612436ba1820c3f913ca440a162968485643619228	0	2021-08-29	3319c0ac4612436ba1820c3f913ca440a162968485643619228	female	40以上	其他	昆明	NULL	NULL	android	14:59	14:59	NULL	1	1	1	1
331a1ef3472a4cae92cc998c78f3ca2da154280246654559613	0	2021-08-29	331a1ef3472a4cae92cc998c78f3ca2da154280246654559613	female	40以上	其他	厦门	NULL	NULL	ios	19:59	19:59	1	3	1	1	1
331dd12c09d14222bdead1b13d2b90c5a160989711290043504	0	2021-08-29	331dd12c09d14222bdead1b13d2b90c5a160989711290043504	female	30~35	白领	北京	NULL	NULL	ios	19:59	19:59	1	9	2	1	1
331ff0111770451f8365be3915735f4ca160630765045278327	0	2021-08-29	331ff0111770451f8365be3915735f4ca160630765045278327	male	30~35	白领	太原	NULL	NULL	android	16:59	16:59	NULL	20	2	1	1
3321270877133281071	0	2021-08-29	3321270877133281071	female	35~40	白领	天津	NULL	NULL	ios	14:59	14:59	NULL	1	1	1	1
3321632498077380897	0	2021-08-29	3321632498077380897	male	40以上	其他	南京	NULL	NULL	android	09:59	09:59	NULL	1	1	1	1
3322158600474718973	0	2021-08-29	3322158600474718973	female	25~30	白领	深圳	NULL	NULL	ios	19:59	19:59	1	1	1	1	1
3322404363695068066	0	2021-08-29	3322404363695068066	female	25~30	白领	上海	NULL	NULL	android	19:59	19:59	1	NULL	NULL	NULL	NULL
332290ad5f5344548ad51a54b2871470a160900918456010772	1	2021-08-29	332290ad5f5344548ad51a54b2871470a160900918456010772	female	25~30	其他	扬州	NULL	NULL	ios	22:59	22:59	1	4	2	1	1
3322969195660680025	0	2021-08-29	3322969195660680025	female	20以下	其他	北京	NULL	NULL	ios	12:59	12:59	1	4	1	1	1
3323043012625753829	1	2021-08-29	3323043012625753829	female	35~40	其他	大连	NULL	NULL	ios	22:59	22:59	NULL	2	1	1	1
3323815949278321088	0	2021-08-29	3323815949278321088	female	30~35	其他	沈阳	NULL	NULL	ios	12:59	12:59	NULL	2	1	1	2
3323b84805eb4d35b08060878c039c2da158710926197696960	0	2021-08-29	3323b84805eb4d35b08060878c039c2da158710926197696960	male	40以上	其他	佛山	NULL	NULL	android	09:59	09:59	NULL	17	5	1	1
3323efb0ac1a4ffc898f194a3060539ea153558706756311327	1	2021-08-29	3323efb0ac1a4ffc898f194a3060539ea153558706756311327	female	30~35	其他	青岛	NULL	NULL	android	12:59	12:59	NULL	2	1	1	2
332485d7a01846d2b5ce337aa938fbe8a157979579685356752	0	2021-08-29	332485d7a01846d2b5ce337aa938fbe8a157979579685356752	male	20以下	学生	成都	NULL	NULL	ios	19:59	19:59	1	2	1	1	1
332552776260170731	0	2021-08-29	332552776260170731	female	30~35	其他	南京	NULL	NULL	ios	09:59	09:59	1	9	2	1	2
332552cba8914e8297dab68322a18803a161160302139147732	0	2021-08-29	332552cba8914e8297dab68322a18803a161160302139147732	female	20以下	其他	佛山	NULL	NULL	ios	16:59	16:59	NULL	3	1	1	1
3325567547886579322	0	2021-08-29	3325567547886579322	male	40以上	其他	上海	NULL	NULL	android	12:59	12:59	1	3	1	1	1
3325e10828ce4684a144057d8db25f53a156777705809624752	0	2021-08-29	3325e10828ce4684a144057d8db25f53a156777705809624752	male	25~30	其他	绍兴	NULL	NULL	android	22:59	22:59	NULL	4	2	1	1
332683248aa747fd8b193763b7040ca5a160349928491697891	1	2021-08-29	332683248aa747fd8b193763b7040ca5a160349928491697891	female	20~25	其他	上海	NULL	NULL	ios	14:59	14:59	1	9	8	1	1
3327108f70134868a7a968a55825ad59a162492212304507169	0	2021-08-29	3327108f70134868a7a968a55825ad59a162492212304507169	male	20以下	其他	北京	NULL	NULL	ios	16:59	16:59	NULL	1	2	1	1
3327461097883041994	0	2021-08-29	3327461097883041994	unknown	NULL	其他	象山	NULL	NULL	android	01:59	01:59	NULL	2	2	1	1
3327683113292902395	0	2021-08-29	3327683113292902395	male	40以上	其他	广州	NULL	NULL	android	19:59	19:59	NULL	7	16	1	1
3327ca993f094721b5b76d9f092b8435a159079641908087603	1	2021-08-29	3327ca993f094721b5b76d9f092b8435a159079641908087603	female	20~25	学生	北京	NULL	NULL	android	12:59	12:59	NULL	30	6	1	2
3328995d6a204e3fb21f75bf96dae00fa157789351308197534	1	2021-08-29	3328995d6a204e3fb21f75bf96dae00fa157789351308197534	female	30~35	白领	绍兴	NULL	NULL	android	16:59	16:59	NULL	1	1	1	1
33289bdc7618435ba8ca91e5fcb62b74a154567408338562337	1	2021-08-29	33289bdc7618435ba8ca91e5fcb62b74a154567408338562337	male	25~30	白领	成都	NULL	NULL	ios	19:59	19:59	2	1	1	1	1
3329120d18574549918572244a6a272ea161046065465335693	0	2021-08-29	3329120d18574549918572244a6a272ea161046065465335693	male	40以上	白领	南京	NULL	NULL	ios	09:59	09:59	NULL	4	2	1	1
33294513d95645cf9f239aec634781b5a156113121295087990	0	2021-08-29	33294513d95645cf9f239aec634781b5a156113121295087990	male	40以上	其他	南京	NULL	NULL	android	09:59	09:59	NULL	5	2	1	1
3329561fe88b41efa18a25008f76b492a160752832925544337	0	2021-08-29	3329561fe88b41efa18a25008f76b492a160752832925544337	female	40以上	其他	昆明	NULL	NULL	android	12:59	12:59	NULL	2	2	1	1
3329694395806022081	0	2021-08-29	3329694395806022081	female	25~30	其他	长春	NULL	NULL	android	19:59	19:59	NULL	NULL	NULL	NULL	NULL
3329ec47fc5743db806948112b396470a154264209222261950	0	2021-08-29	3329ec47fc5743db806948112b396470a154264209222261950	female	20~25	学生	九江	NULL	NULL	ios	22:59	22:59	NULL	8	2	1	1
332c23f9f77e4dd490c814559fc25e820000000000001921980	0	2021-08-29	332c23f9f77e4dd490c814559fc25e820000000000001921980	female	30~35	其他	深圳	NULL	NULL	android	09:59	09:59	NULL	NULL	NULL	NULL	NULL
332d3570fcc742849007c1569b510ac9a160417653876481940	0	2021-08-29	332d3570fcc742849007c1569b510ac9a160417653876481940	female	25~30	白领	沈阳	NULL	NULL	ios	09:59	09:59	NULL	NULL	NULL	NULL	NULL
332d9b021e634c7ca7de1ee7c6966602a153936426016709861	1	2021-08-29	332d9b021e634c7ca7de1ee7c6966602a153936426016709861	male	20~25	学生	广州	NULL	NULL	ios	09:59	09:59	2	NULL	NULL	NULL	NULL
332e38bd7caf491c9b1d6ab53224e3e4a159268727446671000	0	2021-08-29	332e38bd7caf491c9b1d6ab53224e3e4a159268727446671000	male	25~30	白领	北京	NULL	NULL	android	19:59	19:59	1	2	1	1	1
3330614895701275960	0	2021-08-29	3330614895701275960	female	30~35	白领	北京	NULL	NULL	ios	12:59	12:59	1	5	1	1	1
333071a053f5418e82ac5cd3c62974cfa154483146725021871	0	2021-08-29	333071a053f5418e82ac5cd3c62974cfa154483146725021871	female	35~40	其他	天津	NULL	NULL	ios	19:59	19:59	2	32	8	1	3
3330946283772915555	0	2021-08-29	3330946283772915555	female	35~40	其他	上海	NULL	NULL	ios	14:59	14:59	NULL	2	1	1	2
333129752760364097	1	2021-08-29	333129752760364097	female	25~30	其他	聊城	NULL	NULL	ios	19:59	19:59	NULL	3	1	1	1
33312c36972949df80daf9413144061ea154774337994699159	1	2021-08-29	33312c36972949df80daf9413144061ea154774337994699159	male	30~35	其他	沈阳	NULL	NULL	android	19:59	19:59	NULL	1	1	1	1
33312e9c63324a76b7d0ab1fab8709cba154133963288545367	1	2021-08-29	33312e9c63324a76b7d0ab1fab8709cba154133963288545367	male	30~35	其他	苏州	NULL	NULL	ios	22:59	22:59	NULL	7	2	1	1
33318bcb83224cd0b8f5fd2e65b46234a161015583300611109	0	2021-08-29	33318bcb83224cd0b8f5fd2e65b46234a161015583300611109	female	30~35	其他	上海	NULL	NULL	ios	01:59	01:59	NULL	2	3	1	2
3331e85bff804c66a8f00fc0ebc9a800a161977630273429594	0	2021-08-29	3331e85bff804c66a8f00fc0ebc9a800a161977630273429594	female	35~40	其他	上海	NULL	NULL	ios	12:59	12:59	NULL	2	1	1	1
3332074107362664086	1	2021-08-29	3332074107362664086	female	30~35	其他	宁波	NULL	NULL	ios	19:59	19:59	7	6	1	1	1
333316213379361422	0	2021-08-29	333316213379361422	female	20~25	其他	青岛	NULL	NULL	ios	14:59	14:59	NULL	7	2	1	1
3333200610863960829	1	2021-08-29	3333200610863960829	female	25~30	白领	上海	NULL	NULL	ios	12:59	12:59	2	44	10	1	3
333338d27f7841e4bc837baf8e0861a9a154845648394686228	1	2021-08-29	333338d27f7841e4bc837baf8e0861a9a154845648394686228	male	35~40	白领	上海	NULL	NULL	android	19:59	19:59	NULL	3	3	1	1
33341ac8791f41e0b54203f9b3d4a30ba157161505317062070	0	2021-08-29	33341ac8791f41e0b54203f9b3d4a30ba157161505317062070	male	20~25	其他	成都	NULL	NULL	android	19:59	19:59	3	17	4	1	2
3334cd9cbb734c2d94bbda34e18bdb58a159559816520296584	0	2021-08-29	3334cd9cbb734c2d94bbda34e18bdb58a159559816520296584	female	30~35	其他	合肥	NULL	NULL	android	19:59	19:59	NULL	NULL	NULL	NULL	NULL
3334e3c3ccc444b58a7d8e72515f7dc2a162414650528068633	0	2021-08-29	3334e3c3ccc444b58a7d8e72515f7dc2a162414650528068633	male	25~30	白领	南京	NULL	NULL	android	19:59	19:59	NULL	4	6	1	1
3335032978621313675	0	2021-08-29	3335032978621313675	female	30~35	其他	广州	NULL	NULL	ios	12:59	12:59	NULL	4	3	1	1
3336396912c84cae9ab66abfdcd743cba162542972511727722	0	2021-08-29	3336396912c84cae9ab66abfdcd743cba162542972511727722	female	30~35	其他	上海	NULL	NULL	android	12:59	12:59	NULL	NULL	NULL	NULL	NULL
3336877509124511261	0	2021-08-29	3336877509124511261	male	25~30	白领	西安	NULL	NULL	ios	19:59	19:59	NULL	4	2	1	1
3337393161225723654	1	2021-08-29	3337393161225723654	female	20~25	其他	上海	NULL	NULL	ios	01:59	01:59	NULL	2	2	1	1
33381be8503047e69d597af4e37cd5f9a155032340693323298	0	2021-08-29	33381be8503047e69d597af4e37cd5f9a155032340693323298	female	35~40	白领	苏州	NULL	NULL	ios	19:59	19:59	1	31	12	1	3
3338623983603055786	0	2021-08-29	3338623983603055786	male	30~35	其他	上海	NULL	NULL	ios	19:59	19:59	NULL	3	1	1	1
333901da8a38416eb771cce4221e76cca161577009744262060	0	2021-08-29	333901da8a38416eb771cce4221e76cca161577009744262060	male	35~40	其他	北京	NULL	NULL	android	19:59	19:59	NULL	1	1	1	1
3339167278886822828	0	2021-08-29	3339167278886822828	female	30~35	其他	北京	NULL	NULL	ios	19:59	19:59	NULL	NULL	NULL	NULL	NULL
3339497003658606610	0	2021-08-29	3339497003658606610	female	20~25	白领	天津	NULL	NULL	ios	22:59	22:59	1	4	1	1	1
33399670426c4351a9c55a7cc07715dea161201251133780811	0	2021-08-29	33399670426c4351a9c55a7cc07715dea161201251133780811	female	30~35	其他	青岛	NULL	NULL	ios	12:59	12:59	2	23	4	1	1
333a0d1844d848e68df94047edca7804a152767687881297663	0	2021-08-29	333a0d1844d848e68df94047edca7804a152767687881297663	female	25~30	其他	哈尔滨	NULL	NULL	ios	19:59	19:59	7	87	16	1	5
333a1a603ce74ad3bf428070c27855f9a157321307834072456	1	2021-08-29	333a1a603ce74ad3bf428070c27855f9a157321307834072456	female	35~40	其他	西安	NULL	NULL	android	01:59	01:59	NULL	4	5	1	1
333a49360fa04488afe62eb36ac09b35a162792016363060357	1	2021-08-29	333a49360fa04488afe62eb36ac09b35a162792016363060357	female	25~30	白领	济南	NULL	NULL	android	12:59	12:59	10	15	2	1	4
333a4eda95ce4d4c9e7381cd64a61f1aa156616606296345258	1	2021-08-29	333a4eda95ce4d4c9e7381cd64a61f1aa156616606296345258	male	25~30	白领	济宁	NULL	NULL	ios	16:59	16:59	NULL	4	5	1	1
333afb57c430425191fb5db9f1fe87a5a159025818823013446	0	2021-08-29	333afb57c430425191fb5db9f1fe87a5a159025818823013446	male	25~30	白领	北京	NULL	NULL	ios	14:59	14:59	NULL	2	2	1	1
003aea69f25c4f338172621fd67ee1bfa152727547381939486	0	2021-08-29	003aea69f25c4f338172621fd67ee1bfa152727547381939486	female	30~35	其他	合肥	NULL	NULL	ios	16:59	16:59	NULL	1	1	1	1
003b85fcc9bd4ea9ba8c3d91798ab536a161922703686426980	0	2021-08-29	003b85fcc9bd4ea9ba8c3d91798ab536a161922703686426980	male	40以上	白领	宁波	NULL	NULL	android	01:59	01:59	2	NULL	NULL	NULL	NULL
003be57fae7e44898117178d319eaa63a161068493962614851	0	2021-08-29	003be57fae7e44898117178d319eaa63a161068493962614851	female	20以下	学生	阳江	NULL	NULL	ios	14:59	14:59	1	1	1	1	1
003c9400f0eb433682f423f1359b1e47a157730683096035406	0	2021-08-29	003c9400f0eb433682f423f1359b1e47a157730683096035406	female	30~35	其他	景德镇	NULL	NULL	ios	06:59	06:59	1	35	17	1	3
003c940249a1490c87daa80ca32622c7a159037915813946426	1	2021-08-29	003c940249a1490c87daa80ca32622c7a159037915813946426	female	30~35	其他	北京	NULL	NULL	android	12:59	12:59	21	18	13	1	17
003c99fbe8d942dc877bf217a3a3fbb4a161746562130157050	0	2021-08-29	003c99fbe8d942dc877bf217a3a3fbb4a161746562130157050	male	20以下	学生	阜新	NULL	NULL	android	12:59	12:59	1	2	1	1	1
003cc85c7092439087f6d05cc6850066a157807203887679594	0	2021-08-29	003cc85c7092439087f6d05cc6850066a157807203887679594	female	30~35	其他	沈阳	NULL	NULL	ios	19:59	19:59	1	8	12	1	1
003d925e1c154330b72c6114f264c0c1a156895637199835000	0	2021-08-29	003d925e1c154330b72c6114f264c0c1a156895637199835000	female	25~30	白领	杭州	NULL	NULL	ios	12:59	12:59	NULL	64	12	1	3
003d959650b645c38982808efa04d215a162939702048411603	1	2021-08-29	003d959650b645c38982808efa04d215a162939702048411603	female	30~35	其他	杭州	NULL	NULL	android	16:59	16:59	2	7	4	1	2
003e87cc69ed447081606aa15e605ac8a162637692470118851	0	2021-08-29	003e87cc69ed447081606aa15e605ac8a162637692470118851	unknown	NULL	其他	苏州	NULL	NULL	android	16:59	16:59	NULL	8	1	1	1
003f8f140a7c48129d5b92b7c40b0f4da155810387517004881	1	2021-08-29	003f8f140a7c48129d5b92b7c40b0f4da155810387517004881	male	30~35	白领	北京	NULL	NULL	android	16:59	16:59	NULL	9	4	1	1
003f9ff127224226876252098c488cd2a156254485635718397	0	2021-08-29	003f9ff127224226876252098c488cd2a156254485635718397	male	35~40	其他	上海	NULL	NULL	android	12:59	12:59	NULL	5	2	1	1
003fec2e7b654b139b616515bb90994ca156105732841321199	1	2021-08-29	003fec2e7b654b139b616515bb90994ca156105732841321199	female	NULL	其他	上海	NULL	NULL	ios	12:59	12:59	1	8	2	1	1
004054cd064b46f0b8ae1a433e11b9cda155920452788871544	0	2021-08-29	004054cd064b46f0b8ae1a433e11b9cda155920452788871544	female	25~30	白领	上海	NULL	NULL	android	06:59	06:59	3	2	1	1	2
0041316669b24b8b94abab77877f86e9a157408994669060940	0	2021-08-29	0041316669b24b8b94abab77877f86e9a157408994669060940	female	40以上	其他	贵阳	NULL	NULL	android	19:59	19:59	NULL	10	2	1	1
0041903dd40545e69b05b7cfc708519ca160838849830392940	0	2021-08-29	0041903dd40545e69b05b7cfc708519ca160838849830392940	male	30~35	其他	西安	NULL	NULL	android	16:59	16:59	NULL	3	1	1	1
0041c9d850cd45eeb6f68e0a85f0ef10a158972090576850268	0	2021-08-29	0041c9d850cd45eeb6f68e0a85f0ef10a158972090576850268	female	40以上	其他	南京	NULL	NULL	ios	14:59	14:59	1	1	1	1	1
0043d51374ff48cfa54e490014599a51a157896956780815199	0	2021-08-29	0043d51374ff48cfa54e490014599a51a157896956780815199	male	35~40	白领	沈阳	NULL	NULL	android	12:59	12:59	1	2	2	1	1
0043f6fc5938486787d15e6853d4a924a161273136297633653	0	2021-08-29	0043f6fc5938486787d15e6853d4a924a161273136297633653	female	25~30	其他	会理县	NULL	NULL	android	01:59	01:59	NULL	NULL	NULL	NULL	NULL
0044742431494dc888ce43d1ca49a19ca161939719796866732	0	2021-08-29	0044742431494dc888ce43d1ca49a19ca161939719796866732	female	30~35	白领	广州	NULL	NULL	ios	09:59	09:59	NULL	2	1	1	1
00458b6f88ca46bea18e73e45225d843a160362756009661169	0	2021-08-29	00458b6f88ca46bea18e73e45225d843a160362756009661169	female	20~25	其他	天津	NULL	NULL	android	19:59	19:59	NULL	NULL	NULL	NULL	NULL
00466cb27199462ab22b7874ae8a0165a160434020032757070	1	2021-08-29	00466cb27199462ab22b7874ae8a0165a160434020032757070	female	25~30	白领	绍兴	NULL	NULL	android	19:59	19:59	2	2	9	1	8
00486ae921e9493ca9d64e47292cfc1ba156928432785899930	0	2021-08-29	00486ae921e9493ca9d64e47292cfc1ba156928432785899930	female	25~30	其他	成都	NULL	NULL	android	16:59	16:59	NULL	5	2	1	1
004a18de3dd5451bba4a3764111f7eb0a155948200848282070	0	2021-08-29	004a18de3dd5451bba4a3764111f7eb0a155948200848282070	female	35~40	其他	北京	NULL	NULL	android	12:59	12:59	NULL	2	1	1	1
004a85877906421e9284d6cb1faee421a160851609172108702	0	2021-08-29	004a85877906421e9284d6cb1faee421a160851609172108702	male	20~25	其他	南通	NULL	NULL	ios	12:59	12:59	2	9	1	1	2
004c2bb6ab9241c69488ee68e5049e1ca153344230857679633	0	2021-08-29	004c2bb6ab9241c69488ee68e5049e1ca153344230857679633	female	20~25	学生	福州	NULL	NULL	android	19:59	19:59	2	11	5	1	1
004cc82a6f7f4c2cab58eaa4055a1c32a160703585473220910	0	2021-08-29	004cc82a6f7f4c2cab58eaa4055a1c32a160703585473220910	male	25~30	其他	上海	NULL	NULL	android	22:59	22:59	NULL	NULL	NULL	NULL	NULL
004e37379d274c9cb89f221453affde9a157137471375436020	0	2021-08-29	004e37379d274c9cb89f221453affde9a157137471375436020	male	25~30	学生	广州	NULL	NULL	ios	19:59	19:59	NULL	2	7	1	1
004e8673513548f2a8970287a3e029cda161827373828393199	0	2021-08-29	004e8673513548f2a8970287a3e029cda161827373828393199	male	20以下	其他	上海	NULL	NULL	android	16:59	16:59	5	2	6	1	11
004f1a9d895b40b9bcfe0904cc1ed938a161219771412932811	0	2021-08-29	004f1a9d895b40b9bcfe0904cc1ed938a161219771412932811	female	25~30	其他	成都	NULL	NULL	ios	22:59	22:59	NULL	5	5	1	1
